Iteration	Posterior	Likelihood	Prior	sigma2
29650	-12.9581	-14.96303	2.004935	0.03366725
29660	-14.05502	-15.51185	1.456829	0.05824347
29670	-13.1995	-14.95322	1.753721	0.04328213
29680	-13.36719	-15.04442	1.677223	0.04672306
29690	-14.2062	-15.62373	1.417528	0.06057807
29700	-13.65608	-15.22933	1.573242	0.05184293
29710	-13.10705	-14.914	1.806944	0.04103878
29720	-13.06848	-14.90219	1.833712	0.03995481
29730	-16.53633	-17.48474	0.9484177	0.09683836
29740	-14.78582	-16.06777	1.281946	0.06937417
29750	-14.5326	-15.87131	1.338717	0.06554546
29760	-13.30796	-15.01021	1.70225	0.04556824
29770	-13.48146	-15.11459	1.633132	0.04882924
29780	-13.13125	-15.31631	2.185061	0.02811771
29790	-12.95767	-14.94995	1.992277	0.03409612
29800	-13.11433	-15.29017	2.175841	0.02837815
29810	-13.00306	-14.89575	1.89269	0.0376665
29820	-13.07583	-14.90414	1.828308	0.04017131
29830	-13.24463	-14.97587	1.731237	0.04426631
29840	-12.97255	-14.9093	1.936757	0.0360427
29850	-13.03955	-14.8964	1.856849	0.039041
29860	-12.96099	-14.92844	1.967444	0.03495346
29870	-13.00083	-15.0921	2.091267	0.03088264
29880	-12.99797	-15.08604	2.08807	0.03098152
29890	-13.2013	-14.95409	1.752785	0.04332267
29900	-13.06771	-14.902	1.834284	0.03993197
29910	-12.99781	-14.89669	1.89888	0.03743406
29920	-12.9804	-14.9033	1.922894	0.03654581
29930	-14.19586	-15.61601	1.420154	0.0604192
29940	-13.26183	-14.98493	1.723102	0.04462789
29950	-12.99233	-15.07373	2.081401	0.03118884
29960	-13.05919	-15.20062	2.141423	0.02937187
29970	-13.64234	-16.00348	2.361143	0.02357809
29980	-12.991	-14.89851	1.907514	0.03711224
29990	-13.40116	-15.69437	2.293208	0.02523553
30000	-14.16278	-15.59139	1.428606	0.05991068
30010	-14.62679	-15.944	1.317213	0.06697024
30020	-13.30068	-15.00614	1.705456	0.04542237
30030	-14.86571	-16.13039	1.264676	0.07058269
30040	-12.95967	-14.9757	2.016028	0.03329587
30050	-15.05873	-16.28278	1.224045	0.07350959
30060	-12.97087	-14.91102	1.940149	0.03592065
30070	-13.89495	-16.31398	2.419026	0.02225206
30080	-15.57209	-16.6943	1.122215	0.0813895
30090	-13.2508	-15.4905	2.239696	0.02662273
30100	-12.96938	-14.91273	1.943344	0.03580605
30110	-13.06431	-15.2093	2.144981	0.02926756
30120	-12.99772	-14.89671	1.89899	0.03742994
30130	-13.73291	-15.2819	1.548985	0.05311589
30140	-13.12017	-14.91877	1.798608	0.04138229
30150	-15.42745	-16.57755	1.150102	0.0791511
30160	-14.83355	-16.10514	1.271595	0.07009598
30170	-13.21352	-14.96007	1.746541	0.04359402
30180	-13.04236	-14.89681	1.854442	0.03913505
30190	-13.0617	-15.20487	2.143173	0.02932054
30200	-13.10348	-14.91276	1.809272	0.04094333
30210	-13.48006	-15.11371	1.633643	0.04880429
30220	-13.97288	-15.45199	1.479112	0.05695995
30230	-13.70037	-15.25949	1.55913	0.05257977
30240	-13.39916	-15.06355	1.664389	0.04732658
30250	-14.58636	-15.91274	1.326383	0.06635888
30260	-16.10269	-17.12697	1.024276	0.08976408
30270	-13.9902	-15.46455	1.474354	0.05723163
30280	-13.2088	-14.95774	1.74894	0.04348955
30290	-13.08205	-14.90591	1.823855	0.04035057
30300	-14.28695	-15.68429	1.397331	0.06181401
30310	-12.95998	-14.97757	2.017591	0.03324387
30320	-13.58182	-15.17963	1.597808	0.05058491
30330	-12.98069	-15.04628	2.065594	0.03168575
30340	-13.07427	-14.90371	1.829438	0.04012594
30350	-14.59007	-15.91561	1.325539	0.06641495
30360	-14.64777	-17.19878	2.551013	0.01950066
30370	-12.98487	-14.90093	1.916059	0.03679645
30380	-13.01649	-14.89478	1.878286	0.03821297
30390	-13.48076	-15.79826	2.317497	0.02462996
30400	-13.08268	-14.90609	1.823411	0.04036852
30410	-14.21144	-16.69153	2.480086	0.02093401
30420	-13.9261	-15.41824	1.492138	0.05622283
30430	-13.00921	-14.89508	1.885872	0.03792416
30440	-13.07975	-14.90524	1.825487	0.04028477
30450	-13.13324	-15.31935	2.18611	0.02808823
30460	-14.05614	-15.51267	1.45653	0.0582609
30470	-13.25297	-15.49353	2.240561	0.02659971
30480	-12.98913	-14.89916	1.910037	0.03701874
30490	-13.82974	-16.23477	2.40503	0.0225657
30500	-13.1252	-14.92069	1.795489	0.04151157
30510	-12.98856	-15.06519	2.07663	0.03133797
30520	-12.95777	-14.94721	1.989433	0.03419323
30530	-13.40008	-15.06411	1.664028	0.04734368
30540	-14.54783	-15.88303	1.335207	0.06577594
30550	-14.27968	-15.67881	1.399131	0.06170286
30560	-13.64081	-15.21901	1.5782	0.05158653
30570	-13.6544	-16.01856	2.364159	0.02350709
30580	-12.9581	-14.94286	1.984765	0.03435322
30590	-13.89006	-15.39241	1.502353	0.05565144
30600	-13.054	-15.19172	2.137719	0.02948088
30610	-13.63464	-15.21485	1.580215	0.0514827
30620	-16.53811	-17.48622	0.9481125	0.09686792
30630	-13.30677	-15.00954	1.702776	0.04554429
30640	-13.11191	-15.28639	2.174481	0.02841677
30650	-13.4785	-15.79534	2.316837	0.02464622
30660	-13.19358	-15.409	2.215428	0.0272767
30670	-13.52455	-15.85455	2.329993	0.02432412
30680	-13.37311	-15.04792	1.674815	0.04683569
30690	-12.96728	-14.91551	1.948228	0.03563161
30700	-13.17549	-14.94196	1.766467	0.04273395
30710	-13.15227	-14.9317	1.779433	0.04218344
30720	-13.89357	-16.3123	2.418735	0.02225855
30730	-13.28301	-14.99637	1.713364	0.04506461
30740	-13.14361	-14.92806	1.78445	0.04197234
30750	-15.98007	-17.02643	1.04636	0.08780347
30760	-13.4451	-15.09175	1.64665	0.04817357
30770	-12.95764	-14.9525	1.994859	0.0340082
30780	-13.35702	-15.03842	1.681402	0.04652823
30790	-14.84423	-17.42363	2.579401	0.01895484
30800	-13.04982	-14.89807	1.848249	0.03937818
30810	-13.90445	-15.4027	1.498256	0.05587989
30820	-16.2144	-17.21881	1.004413	0.09156491
30830	-12.95786	-14.9458	1.987947	0.03424408
30840	-13.35264	-15.62985	2.277206	0.0256426
30850	-13.1727	-14.94069	1.767992	0.04266884
30860	-12.9577	-14.94901	1.991312	0.03412903
30870	-14.19343	-15.6142	1.420769	0.06038203
30880	-14.07905	-16.53482	2.455769	0.0214493
30890	-12.9677	-14.91492	1.947219	0.03566757
30900	-12.98817	-14.89952	1.911351	0.03697012
30910	-13.54097	-15.15283	1.611863	0.04987891
30920	-13.22331	-15.4517	2.22839	0.02692542
30930	-13.65413	-16.01822	2.364091	0.02350869
30940	-12.98862	-15.06532	2.076704	0.03133565
30950	-14.72529	-16.02051	1.295224	0.0684591
30960	-12.97107	-14.91081	1.939741	0.03593531
30970	-14.43855	-15.79924	1.360698	0.06412043
30980	-14.6075	-15.92908	1.321577	0.06667857
30990	-15.7973	-16.87716	1.079866	0.08491025
31000	-13.74501	-15.29027	1.54526	0.0533141
31010	-12.99826	-15.08665	2.088394	0.0309715
31020	-13.44388	-15.09099	1.647115	0.04815121
31030	-13.52648	-15.85701	2.330531	0.02431103
31040	-15.47971	-16.61967	1.139959	0.079958
31050	-15.7821	-16.86479	1.082685	0.08467127
31060	-12.96609	-15.00399	2.037894	0.03257572
31070	-12.96199	-14.9878	2.025809	0.03297179
31080	-12.9763	-15.03487	2.058571	0.03190906
31090	-13.03783	-14.89617	1.858343	0.03898272
31100	-14.2533	-15.65899	1.405686	0.0612997
31110	-13.05315	-14.89871	1.845555	0.03948443
31120	-13.0716	-14.903	1.831392	0.0400476
31130	-15.32	-16.4912	1.171204	0.07749833
31140	-12.97202	-14.90982	1.937795	0.03600529
31150	-12.961	-14.92841	1.967413	0.03495452
31160	-13.85947	-15.37063	1.511152	0.05516389
31170	-13.05481	-15.19311	2.138303	0.02946367
31180	-13.07638	-15.2294	2.153025	0.0290331
31190	-13.15931	-15.35865	2.199349	0.02771883
31200	-12.96662	-14.91648	1.949858	0.03557356
31210	-12.96782	-15.00987	2.042053	0.03244052
31220	-13.01422	-14.89482	1.880604	0.03812449
31230	-13.28609	-14.99806	1.711972	0.04512737
31240	-13.60317	-15.19379	1.590623	0.05094963
31250	-13.59376	-15.18753	1.593777	0.0507892
31260	-12.98478	-15.05632	2.071536	0.03149804
31270	-13.09929	-15.26648	2.167192	0.02862467
31280	-14.29086	-15.68723	1.396367	0.06187363
31290	-12.97429	-14.9077	1.933407	0.03616362
31300	-13.72034	-15.27322	1.552881	0.05290935
31310	-12.97827	-14.90465	1.926379	0.03641867
31320	-13.03356	-15.15556	2.122003	0.02994786
31330	-12.99959	-15.08947	2.089885	0.03092534
31340	-13.52119	-15.14001	1.618823	0.04953295
31350	-13.88053	-15.38561	1.505083	0.05549973
31360	-13.05248	-15.1891	2.136615	0.02951346
31370	-13.25788	-14.98283	1.724949	0.04454555
31380	-12.96079	-14.98199	2.021201	0.03312408
31390	-13.04336	-14.89696	1.853597	0.03916813
31400	-14.16713	-15.59462	1.42749	0.05997761
31410	-14.3603	-15.73971	1.379409	0.06293182
31420	-13.54278	-15.87781	2.335035	0.02420179
31430	-12.96526	-15.00098	2.035724	0.03264649
31440	-14.68395	-15.98835	1.304392	0.06783433
31450	-12.95767	-14.95014	1.992474	0.03408942
31460	-12.9589	-14.93699	1.978094	0.03458316
31470	-12.99974	-15.0898	2.09006	0.03091994
31480	-13.04246	-14.89682	1.854365	0.0391381
31490	-13.23356	-15.46624	2.232677	0.02681023
31500	-13.1497	-15.34428	2.194581	0.0278513
31510	-14.90507	-16.16134	1.25627	0.07117849
31520	-13.11237	-15.2871	2.174737	0.0284095
31530	-13.0591	-14.89996	1.840861	0.03967017
31540	-13.81918	-15.34212	1.522938	0.05451754
31550	-14.60494	-15.92709	1.322159	0.06663979
31560	-13.77489	-15.31106	1.536165	0.05380122
31570	-13.28852	-14.9994	1.710875	0.0451769
31580	-13.54527	-15.15563	1.610362	0.0499538
31590	-13.4168	-15.07428	1.657488	0.04765432
31600	-12.95802	-14.94367	1.985646	0.03432299
31610	-13.01216	-14.8949	1.882744	0.03804301
31620	-13.1269	-15.30963	2.182735	0.02818319
31630	-13.66564	-16.03258	2.366941	0.02344177
31640	-14.02351	-15.4888	1.465292	0.05775261
31650	-14.00348	-15.47421	1.470727	0.05743957
31660	-12.99478	-15.07914	2.084363	0.0310966
31670	-13.67509	-15.24223	1.56714	0.05216024
31680	-13.10119	-14.91197	1.810785	0.04088144
31690	-13.1606	-14.9353	1.774705	0.04238334
31700	-12.97167	-15.02186	2.050188	0.03217766
31710	-13.95321	-15.43777	1.484558	0.05665063
31720	-13.20647	-14.9566	1.750127	0.04343798
31730	-14.03752	-16.48533	2.447802	0.02162086
31740	-13.9796	-15.45686	1.477263	0.0570654
31750	-13.24856	-14.97792	1.729356	0.04434963
31760	-13.84787	-15.3624	1.514522	0.05497829
31770	-13.3983	-15.06303	1.66473	0.04731042
31780	-14.55091	-17.0872	2.536293	0.01978983
31790	-13.37392	-15.04841	1.674485	0.04685118
31800	-13.95126	-15.43636	1.4851	0.05661992
31810	-12.9612	-14.92781	1.966606	0.03498275
31820	-12.99965	-15.08961	2.089959	0.03092305
31830	-13.33221	-15.024	1.691789	0.04604741
31840	-13.15499	-14.93287	1.77788	0.042249
31850	-13.34077	-15.02895	1.68817	0.04621437
31860	-14.93964	-16.18858	1.248939	0.07170221
31870	-12.97418	-14.90781	1.93363	0.03615556
31880	-12.96222	-14.92503	1.962811	0.03511575
31890	-13.41659	-15.07416	1.657569	0.04765045
31900	-13.17711	-14.9427	1.76559	0.04277147
31910	-13.08808	-14.90772	1.819644	0.04052086
31920	-13.05739	-14.89958	1.842193	0.03961737
31930	-13.19812	-14.95256	1.754436	0.04325119
31940	-13.31307	-15.01309	1.70002	0.04566998
31950	-13.6542	-15.22805	1.573851	0.05181138
31960	-13.14142	-14.92715	1.785738	0.04191833
31970	-13.55813	-15.16404	1.605908	0.05017683
31980	-14.14355	-15.57711	1.433566	0.05961428
31990	-13.10751	-15.27949	2.171979	0.02848798
32000	-13.10866	-14.91456	1.805907	0.04108133
32010	-12.98302	-15.05205	2.069032	0.031577
32020	-14.24255	-15.65092	1.408375	0.0611351
32030	-14.15154	-15.58304	1.431501	0.05973749
32040	-14.94396	-16.19198	1.248026	0.07176771
32050	-13.40412	-15.06656	1.662437	0.04741904
32060	-13.18377	-14.94577	1.762001	0.04292523
32070	-14.45129	-15.80898	1.357689	0.06431368
32080	-13.19802	-14.95251	1.754486	0.04324905
32090	-14.18381	-16.65895	2.475138	0.02103785
32100	-12.95809	-14.94296	1.984871	0.03434959
32110	-13.286	-14.99801	1.712012	0.04512556
32120	-12.9763	-14.90608	1.929777	0.03629516
32130	-14.23515	-15.64538	1.410229	0.06102183
32140	-13.84918	-16.25844	2.409262	0.02247041
32150	-13.43948	-15.08826	1.648781	0.04807104
32160	-12.96328	-14.99333	2.030055	0.03283207
32170	-13.34231	-15.61597	2.273662	0.02573363
32180	-13.66436	-15.23494	1.570575	0.0519814
32190	-13.47504	-15.11053	1.635487	0.04871435
32200	-12.95866	-14.96858	2.009917	0.03349994
32210	-12.96983	-14.9122	1.942371	0.03584092
32220	-13.20725	-14.95698	1.749728	0.04345529
32230	-13.59549	-15.18868	1.593196	0.05081872
32240	-13.01166	-15.11413	2.10247	0.03053859
32250	-13.55782	-15.89696	2.339131	0.02410284
32260	-13.10958	-14.91489	1.805309	0.0411059
32270	-13.01641	-14.89478	1.878365	0.03820997
32280	-13.79346	-15.32404	1.530583	0.05410236
32290	-13.38598	-15.05561	1.66963	0.04707917
32300	-13.09815	-15.26467	2.166518	0.02864398
32310	-13.15124	-14.93126	1.780023	0.04215856
32320	-13.568	-15.17052	1.602515	0.05034733
32330	-12.96669	-14.91638	1.949694	0.03557939
32340	-13.91827	-15.41262	1.494343	0.056099
32350	-13.45959	-15.77084	2.31125	0.02478432
32360	-15.04796	-16.27423	1.226275	0.07334585
32370	-13.02002	-15.13036	2.110339	0.03029921
32380	-13.66901	-15.23809	1.569084	0.05205894
32390	-15.42863	-16.5785	1.149872	0.07916929
32400	-12.97817	-14.90473	1.926558	0.03641218
32410	-13.15612	-14.93335	1.777237	0.04227619
32420	-13.09757	-15.26374	2.166173	0.02865386
32430	-13.02731	-15.14407	2.116766	0.03010511
32440	-13.32889	-15.0221	1.693204	0.0459823
32450	-13.39067	-15.05843	1.667757	0.04716744
32460	-13.08069	-15.23649	2.155797	0.02895272
32470	-13.19751	-15.4147	2.217192	0.02722862
32480	-13.8006	-15.32905	1.52845	0.05421787
32490	-13.23027	-14.96847	1.738202	0.04395906
32500	-13.0405	-15.16806	2.12756	0.0297819
32510	-13.4504	-15.09505	1.644655	0.0482698
32520	-12.97498	-14.90712	1.932146	0.03620928
32530	-12.96594	-15.00344	2.037503	0.03258845
32540	-13.23265	-15.46496	2.232301	0.02682033
32550	-13.96554	-16.39911	2.433566	0.02193087
32560	-13.19619	-14.95163	1.75544	0.04320778
32570	-13.63473	-15.99395	2.359226	0.02362333
32580	-13.85628	-15.36836	1.512077	0.0551129
32590	-13.06499	-15.21043	2.145443	0.02925404
32600	-13.42142	-15.07712	1.655697	0.04773972
32610	-12.99282	-14.89795	1.905121	0.03720115
32620	-13.00875	-15.10834	2.099584	0.03062683
32630	-13.30581	-15.009	1.703196	0.04552516
32640	-15.65607	-16.76234	1.106277	0.08269704
32650	-14.2369	-15.64669	1.40979	0.06104866
32660	-13.30569	-15.00894	1.703249	0.04552275
32670	-13.02087	-14.89481	1.873938	0.03837947
32680	-12.97194	-14.9099	1.937954	0.03599958
32690	-13.80686	-15.33345	1.526587	0.05431898
32700	-12.96827	-14.91413	1.945858	0.03571615
32710	-14.37921	-16.88805	2.508846	0.02034051
32720	-13.07536	-14.90401	1.828647	0.0401577
32730	-15.13054	-17.74831	2.617774	0.01824127
32740	-13.4872	-15.11824	1.631034	0.04893175
32750	-12.95788	-14.96005	2.002171	0.03376046
32760	-13.78309	-15.31679	1.533693	0.05393436
32770	-13.64582	-15.22239	1.576568	0.05167081
32780	-14.00333	-16.44444	2.44111	0.02176604
32790	-14.44447	-15.80376	1.359298	0.06421023
32800	-12.9825	-14.90211	1.919614	0.03666588
32810	-13.00174	-14.89595	1.894209	0.03760932
32820	-14.37665	-15.75212	1.375465	0.0631805
32830	-13.46132	-15.10188	1.640569	0.04846743
32840	-13.00352	-14.89569	1.892164	0.03768631
32850	-13.31288	-15.01298	1.700106	0.04566604
32860	-15.00253	-17.60355	2.601018	0.01854951
32870	-12.98546	-14.90065	1.915191	0.03682841
32880	-12.96077	-14.98188	2.021115	0.0331269
32890	-12.96143	-14.98517	2.023744	0.03303995
32900	-14.03505	-15.49723	1.46218	0.05793264
32910	-13.51917	-15.13871	1.619538	0.04949754
32920	-13.31804	-15.58316	2.265124	0.02595429
32930	-12.95764	-14.95238	1.994737	0.03401236
32940	-14.17429	-15.59994	1.425656	0.0600877
32950	-13.50869	-15.83422	2.325531	0.02443289
32960	-12.95778	-14.95814	2.00036	0.03382164
32970	-14.09848	-15.5438	1.445316	0.05891792
32980	-13.44677	-15.75417	2.307395	0.02488004
32990	-12.99788	-14.89667	1.898791	0.03743739
33000	-14.50058	-15.84672	1.346139	0.06506077
33010	-13.21224	-14.95943	1.74719	0.04356575
33020	-13.4305	-15.73292	2.30242	0.02500412
33030	-15.52359	-16.65509	1.131503	0.08063702
33040	-12.97749	-15.03804	2.060554	0.03184585
33050	-13.44288	-15.09037	1.647491	0.04813309
33060	-12.97172	-15.02202	2.050293	0.0321743
33070	-13.01873	-14.89478	1.876043	0.03829876
33080	-12.97137	-14.91049	1.939118	0.03595768
33090	-12.96766	-14.91497	1.947309	0.03566437
33100	-12.96952	-14.91257	1.943052	0.03581652
33110	-12.96468	-14.91974	1.955062	0.03538893
33120	-13.98879	-15.46353	1.47474	0.05720958
33130	-13.06465	-14.90124	1.836593	0.03983986
33140	-15.47852	-18.13903	2.660509	0.01747815
33150	-14.12474	-15.56319	1.438447	0.05932399
33160	-14.62696	-17.17486	2.547894	0.01956157
33170	-14.1167	-15.55724	1.440543	0.05919978
33180	-13.50147	-15.12734	1.625867	0.04918524
33190	-13.90867	-15.40573	1.497059	0.05594683
33200	-13.2096	-15.43211	2.222515	0.02708409
33210	-13.56077	-15.9007	2.339928	0.02408365
33220	-13.0042	-14.89559	1.891397	0.03771524
33230	-13.62759	-15.21012	1.582527	0.0513638
33240	-13.0869	-15.24659	2.159693	0.02884013
33250	-13.54184	-15.1534	1.611558	0.04989413
33260	-15.56221	-18.23245	2.670244	0.01730884
33270	-14.66935	-15.977	1.307652	0.06761362
33280	-12.97933	-15.04282	2.063492	0.03175243
33290	-13.0153	-14.89479	1.879491	0.03816695
33300	-13.19824	-15.41576	2.217519	0.02721972
33310	-12.97273	-14.90913	1.936397	0.03605568
33320	-13.01728	-15.12509	2.107818	0.03037569
33330	-13.63454	-15.99372	2.359178	0.02362446
33340	-13.03345	-14.89565	1.862207	0.03883237
33350	-12.95948	-14.9745	2.015019	0.03332946
33360	-13.98363	-15.45979	1.476154	0.05712874
33370	-12.95836	-14.94053	1.982163	0.03444273
33380	-12.96012	-14.97836	2.018243	0.03322217
33390	-13.66312	-15.23409	1.570975	0.05196059
33400	-13.71016	-15.26622	1.556056	0.05274164
33410	-14.28544	-15.68315	1.397705	0.06179089
33420	-12.99356	-14.89773	1.904172	0.03723649
33430	-13.52678	-15.14362	1.616844	0.04963105
33440	-14.26685	-15.66916	1.402313	0.06150679
33450	-13.45357	-15.09704	1.643462	0.04832739
33460	-15.09328	-16.3102	1.216924	0.0740349
33470	-14.8765	-16.13887	1.262364	0.07074604
33480	-13.64268	-15.22027	1.57759	0.05161803
33490	-12.95868	-14.9383	1.979615	0.0345306
33500	-13.27698	-14.99308	1.716106	0.0449412
33510	-13.51799	-15.13795	1.619957	0.04947679
33520	-15.28172	-16.46053	1.178805	0.07691151
33530	-13.25912	-15.50213	2.243003	0.02653482
33540	-13.16574	-15.36821	2.202472	0.02763239
33550	-13.03031	-14.89535	1.865043	0.03872239
33560	-12.96192	-14.92579	1.963872	0.0350785
33570	-13.91003	-16.33221	2.422182	0.02218195
33580	-14.75084	-17.31698	2.566138	0.01920793
33590	-13.62189	-15.2063	1.584406	0.0512674
33600	-13.14174	-15.33227	2.190535	0.02796421
33610	-13.63643	-15.21606	1.579629	0.05151286
33620	-12.99011	-15.06875	2.078631	0.03127533
33630	-13.49974	-15.12623	1.626491	0.04915456
33640	-13.06961	-14.90248	1.83287	0.03998845
33650	-14.0227	-16.46762	2.444916	0.02168335
33660	-13.01684	-15.12425	2.107412	0.03038803
33670	-12.98096	-14.90296	1.922	0.03657852
33680	-12.96844	-14.91391	1.945474	0.03572986
33690	-13.0309	-15.15071	2.119807	0.03001371
33700	-14.07702	-16.53241	2.455384	0.02145756
33710	-15.24191	-16.42867	1.18676	0.07630215
33720	-12.96927	-15.01455	2.045279	0.03233602
33730	-13.49876	-15.1256	1.626844	0.04913721
33740	-13.95181	-15.43676	1.484948	0.05662853
33750	-12.96721	-14.91561	1.948399	0.03562552
33760	-13.99683	-15.46937	1.472542	0.05733546
33770	-13.88459	-15.38851	1.503919	0.05556438
33780	-12.98503	-15.05692	2.071886	0.03148701
33790	-13.46392	-15.77646	2.312538	0.02475241
33800	-13.28738	-15.54126	2.253881	0.02624775
33810	-13.70467	-15.26245	1.557776	0.05265098
33820	-13.97455	-15.4532	1.478653	0.05698611
33830	-12.95764	-14.95185	1.994203	0.03403052
33840	-13.05675	-14.89945	1.842694	0.03959754
33850	-13.00388	-14.89564	1.891751	0.03770187
33860	-13.03846	-14.89625	1.85779	0.03900426
33870	-13.03846	-14.89625	1.85779	0.03900426
33880	-13.04181	-14.89672	1.854914	0.03911662
33890	-13.06176	-15.20498	2.143219	0.02931918
33900	-12.98275	-14.90198	1.919231	0.03667995
33910	-14.0836	-15.53284	1.449236	0.0586874
33920	-13.18052	-15.38998	2.209461	0.02743994
33930	-13.18758	-14.94755	1.759974	0.04301232
33940	-13.50769	-15.13132	1.623632	0.04929529
33950	-14.53085	-15.86997	1.33912	0.06551903
33960	-13.28748	-15.5414	2.253918	0.02624678
33970	-13.41909	-15.71797	2.298876	0.0250929
33980	-14.0671	-15.52071	1.45361	0.05843127
33990	-15.86092	-16.92904	1.06812	0.08591352
34000	-13.91124	-15.40757	1.496329	0.05598769
34010	-12.97229	-14.90956	1.937269	0.03602424
34020	-13.18512	-14.9464	1.761282	0.04295609
34030	-14.61674	-15.93622	1.319484	0.06681829
34040	-13.15326	-15.34963	2.196364	0.02780168
34050	-12.97665	-14.90581	1.929155	0.03631771
34060	-12.96177	-14.98678	2.025007	0.03299821
34070	-12.98217	-15.04997	2.067802	0.03161587
34080	-13.08135	-14.9057	1.824353	0.04033051
34090	-13.17004	-14.93949	1.769453	0.04260653
34100	-13.50998	-15.13279	1.622812	0.04933576
34110	-14.50945	-15.85353	1.344077	0.06519509
34120	-12.95773	-14.95708	1.999349	0.03385587
34130	-16.04463	-17.07932	1.034696	0.08883363
34140	-13.53715	-15.15035	1.613197	0.04981239
34150	-14.14449	-15.57781	1.433322	0.05962883
34160	-13.57309	-15.91632	2.343229	0.02400426
